surface,reading,reading_seion,reading_search,count_hira
一回忌,いっかいき,いっかいき,いき,5
焼野,やけの,やけの,けの,3
息差し,いきざし,いきさし,さし,4
馬肉,ばにく,はにく,にく,3
音声,おんせい,おんせい,せい,4
東西,とーざい,とーさい,さい,4
吊し柿,つるしがき,つるしかき,かき,5
草野球,くさやきゅー,くさやきゅー,ゅー,6
テレメトリ,てれめとり,てれめとり,とり,5
ホルモン,ほるもん,ほるもん,もん,4
元々,もともと,もともと,もと,4
割当て,わりあて,わりあて,あて,4
角書,つのがき,つのかき,かき,4
ヘラブナ,へらぶな,へらふな,ふな,4
原液,げんえき,けんえき,えき,4
絶間,たえま,たえま,えま,3
追手,おって,おって,って,3
葉武者,はむしゃ,はむしゃ,しゃ,4
迷宮,めいきゅー,めいきゅー,ゅー,5
インサータ,いんさーた,いんさーた,ーた,5
バイヤス,ばいやす,はいやす,やす,4
探湯,くかたち,くかたち,たち,4
養鶏,よーけい,よーけい,けい,4
オニアザミ,おにあざみ,おにあさみ,さみ,5
河港,かこー,かこー,こー,3
同夕,どーゆー,とーゆー,ゆー,4
等温,とーおん,とーおん,おん,4
浮しゅ,ふしゅ,ふしゅ,しゅ,3
寄宿舎,きしゅくしゃ,きしゅくしゃ,しゃ,6
応仁,おーにん,おーにん,にん,4
木,き,き,き,1
木,もく,もく,もく,2
蓮台,れんだい,れんたい,たい,4
残余,ざんよ,さんよ,んよ,3
正会員,せいかいいん,せいかいいん,いん,6
床山,とこやま,とこやま,やま,4
殿中,でんちゅー,てんちゅー,ゅー,5
幸先,さいさき,さいさき,さき,4
デュアルバッチ,でゅあるばっち,てゅあるはっち,っち,7
火,ひ,ひ,ひ,1
火,か,か,か,1
折紙,おりがみ,おりかみ,かみ,4
老年,ろーねん,ろーねん,ねん,4
ハイギョ,はいぎょ,はいきょ,きょ,4
ひとり案内,ひとりあんない,ひとりあんない,ない,7
和漢,わかん,わかん,かん,3
めった,めった,めった,った,3
不死鳥,ふしちょー,ふしちょー,ょー,5
捌け口,はけぐち,はけくち,くち,4
捌け口,さばけぐち,さはけくち,くち,5
自宗,じしゅー,ししゅー,ゅー,4
十重二十重,とえはたえ,とえはたえ,たえ,5
華燭,かしょく,かしょく,ょく,4
結びの神,むすびのかみ,むすひのかみ,かみ,6
旅寝,たびね,たひね,ひね,3
柔弱,にゅーじゃく,にゅーしゃく,ゃく,6
アクセスモデル,あくせすもでる,あくせすもてる,てる,7
倍音,ばいおん,はいおん,おん,4
支庁,しちょー,しちょー,ょー,4
指掛け,さしかけ,さしかけ,かけ,4
合い言葉,あいことば,あいことは,とは,5
アンロード,あんろーど,あんろーと,ーと,5
性悪,せいあく,せいあく,あく,4
性悪,しょーわる,しょーわる,わる,5
ワイル,わいる,わいる,いる,3
地すべり,じすべり,しすへり,へり,4
セラピー,せらぴー,せらひー,ひー,4
料,りょー,りょー,ょー,3
腕木,うでぎ,うてき,てき,3
腕木,うでき,うてき,てき,3
ＦＯＭＣ,えふおーえむしー,えふおーえむしー,しー,8
せりふ,せりふ,せりふ,りふ,3
菜花,なのはな,なのはな,はな,4
テクノロジー,てくのろじー,てくのろしー,しー,6
天真爛漫,てんしんらんまん,てんしんらんまん,まん,8
据え置き,すえおき,すえおき,おき,4
工船,こーせん,こーせん,せん,4
片っ端,かたっぱし,かたっはし,はし,5
押込み,おしこみ,おしこみ,こみ,4
円み,まるみ,まるみ,るみ,3
中ぶた,なかぶた,なかふた,ふた,4
オールドファッション,おーるどふぁっしょん,おーるとふぁっしょん,ょん,10
パラドックス,ぱらどっくす,はらとっくす,くす,6
シカ,しか,しか,しか,2
騎士,きし,きし,きし,2
雲気,うんき,うんき,んき,3
オーキシン,おーきしん,おーきしん,しん,5
細道,ほそみち,ほそみち,みち,4
根粒バクテリア,こんりゅーばくてりあ,こんりゅーはくてりあ,りあ,10
博引旁証,はくいんぼーしょー,はくいんほーしょー,ょー,9
昼下り,ひるさがり,ひるさかり,かり,5
架け橋,かけはし,かけはし,はし,4
八重桜,やえざくら,やえさくら,くら,5
仕立て,したて,したて,たて,3
討手,うって,うって,って,3
パーキング,ぱーきんぐ,はーきんく,んく,5
位階,いかい,いかい,かい,3
逃場,にげば,にけは,けは,3
命数,めいすー,めいすー,すー,4
寝所,ねどこ,ねとこ,とこ,3
寝所,しんじょ,しんしょ,しょ,4
秋まつり,あきまつり,あきまつり,つり,5
有給,ゆーきゅー,ゆーきゅー,ゅー,5
見付け,みつけ,みつけ,つけ,3
振替,ふりかえ,ふりかえ,かえ,4
柾目,まさめ,まさめ,さめ,3
道場破り,どーじょーやぶり,とーしょーやふり,ふり,8
締,しめ,しめ,しめ,2
再試,さいし,さいし,いし,3
原図,げんず,けんす,んす,3
御両人,ごりょーにん,こりょーにん,にん,6
絵巻,えまき,えまき,まき,3
需用,じゅよー,しゅよー,よー,4
抜作,ぬけさく,ぬけさく,さく,4
丈比べ,たけくらべ,たけくらへ,らへ,5
イカナゴ,いかなご,いかなこ,なこ,4
一昨週,いっさくしゅー,いっさくしゅー,ゅー,7
イモ,いも,いも,いも,2
玄関,げんかん,けんかん,かん,4
吸瓢,すいふくべ,すいふくへ,くへ,5
毒蛾,どくが,とくか,くか,3
士君子,しくんし,しくんし,んし,4
部員,ぶいん,ふいん,いん,3
急難,きゅーなん,きゅーなん,なん,5
公葬,こーそー,こーそー,そー,4
御多分,ごたぶん,こたふん,ふん,4
音大,おんだい,おんたい,たい,4
パラメーター,ぱらめーたー,はらめーたー,たー,6
労基局,ろーききょく,ろーききょく,ょく,6
菜館,さいかん,さいかん,かん,4
ヴァラエティー,ばらえてぃー,はらえてぃー,ぃー,6
手無し,てなし,てなし,なし,3
プーリー,ぷーりー,ふーりー,りー,4
酒類,しゅるい,しゅるい,るい,4
使命,しめい,しめい,めい,3
同気,どーき,とーき,ーき,3
サンドイッチマン,さんどいっちまん,さんといっちまん,まん,8
半死半生,はんしはんしょー,はんしはんしょー,ょー,8
桃栗三年柿八年,ももくりさんねんかきはちねん,ももくりさんねんかきはちねん,ねん,14
根茎,こんけい,こんけい,けい,4
赤恥,あかはじ,あかはし,はし,4
新報,しんぽー,しんほー,ほー,4
檀林,だんりん,たんりん,りん,4
石筍,せきじゅん,せきしゅん,ゅん,5
星座,せいざ,せいさ,いさ,3
フォーマットオーバレイ,ふぉーまっとおーばれい,ふぉーまっとおーはれい,れい,11
ドクガ,どくが,とくか,くか,3
国利,こくり,こくり,くり,3
往信,おーしん,おーしん,しん,4
多色刷,たしょくずり,たしょくすり,すり,6
甚句,じんく,しんく,んく,3
ぐしょ濡れ,ぐしょぬれ,くしょぬれ,ぬれ,5
鉄蹄,てってい,てってい,てい,4
才略,さいりゃく,さいりゃく,ゃく,5
人斬り庖丁,ひときりぼーちょー,ひときりほーちょー,ょー,9
竜頭鷁首,りゅーとーげきしゅ,りゅーとーけきしゅ,しゅ,9
竜頭鷁首,りょーとーげきしゅ,りょーとーけきしゅ,しゅ,9
跡継ぎ,あとつぎ,あとつき,つき,4
セクションペーパー,せくしょんぺーぱー,せくしょんへーはー,はー,9
妃殿下,ひでんか,ひてんか,んか,4
棒杙,ぼーぐい,ほーくい,くい,4
陰口,かげぐち,かけくち,くち,4
柳葉魚,ししゃも,ししゃも,ゃも,4
海戦,かいせん,かいせん,せん,4
持ち物,もちもの,もちもの,もの,4
テンジク,てんじく,てんしく,しく,4
無芸,むげい,むけい,けい,3
人性,じんせい,しんせい,せい,4
厚意,こーい,こーい,ーい,3
綿実油,めんじつゆ,めんしつゆ,つゆ,5
事務所,じむしょ,しむしょ,しょ,4
慎み,つつしみ,つつしみ,しみ,4
シングル,しんぐる,しんくる,くる,4
恋うた,こいうた,こいうた,うた,4
水神,すいじん,すいしん,しん,4
デザート,でざーと,てさーと,ーと,4
橙,だいだい,たいたい,たい,4
陶磁器,とーじき,とーしき,しき,4
鶏頭,けいとー,けいとー,とー,4
高分子,こーぶんし,こーふんし,んし,5
各線,かくせん,かくせん,せん,4
遊民,ゆーみん,ゆーみん,みん,4
献詞,けんし,けんし,んし,3
勝ち気,かちき,かちき,ちき,3
不便,ふべん,ふへん,へん,3
ハム,はむ,はむ,はむ,2
性癖,せいへき,せいへき,へき,4
暴虎馮河,ぼーこひょーが,ほーこひょーか,ーか,7
達弁,たつべん,たつへん,へん,4
コック長,こっくちょー,こっくちょー,ょー,6
清教徒,せいきょーと,せいきょーと,ーと,6
魂魄,こんぱく,こんはく,はく,4
中次ぎ,なかつぎ,なかつき,つき,4
鍔際,つばぎわ,つはきわ,きわ,4
以東,いとー,いとー,とー,3
弗,どる,とる,とる,2
地久節,ちきゅーせつ,ちきゅーせつ,せつ,6
ケープ,けーぷ,けーふ,ーふ,3
高土間,たかどま,たかとま,とま,4
出遅れ,でおくれ,ておくれ,くれ,4
均等,きんとー,きんとー,とー,4
活性炭,かっせいたん,かっせいたん,たん,6
あいの手,あいのて,あいのて,のて,4
滑子,なめこ,なめこ,めこ,3
銀ぶち,ぎんぶち,きんふち,ふち,4
主謀,しゅぼー,しゅほー,ほー,4
純愛,じゅんあい,しゅんあい,あい,5
同学,どーがく,とーかく,かく,4
アメリカン,あめりかん,あめりかん,かん,5
同音,どーおん,とーおん,おん,4
供人,ともびと,ともひと,ひと,4
覇権,はけん,はけん,けん,3
邪魔気,じゃまっけ,しゃまっけ,っけ,5
ブルジョアジー,ぶるじょあじー,ふるしょあしー,しー,7
熱線,ねっせん,ねっせん,せん,4
人間わざ,にんげんわざ,にんけんわさ,わさ,6
スカンポ,すかんぽ,すかんほ,んほ,4
千両,せんりょー,せんりょー,ょー,5
新雪,しんせつ,しんせつ,せつ,4
珍聞,ちんぶん,ちんふん,ふん,4
零れ話,こぼればなし,こほれはなし,なし,6
妙見,みょーけん,みょーけん,けん,5
囂囂,ごーごー,こーこー,こー,4
麻幹,おがら,おから,から,3
お慰み,おなぐさみ,おなくさみ,さみ,5
染抜き,しみぬき,しみぬき,ぬき,4
はま,はま,はま,はま,2
双子,ふたご,ふたこ,たこ,3
バッテリ,ばってり,はってり,てり,4
各室,かくしつ,かくしつ,しつ,4
ツクシ,つくし,つくし,くし,3
実事師,じつごとし,しつことし,とし,5
興味津々,きょーみしんしん,きょーみしんしん,しん,8
和歌集,わかしゅー,わかしゅー,ゅー,5
負け犬,まけいぬ,まけいぬ,いぬ,4
河原ぶろ,かわら,かわら,わら,3
七福神,しちふくじん,しちふくしん,しん,6
マイクロフィルム,まいくろふぃるむ,まいくろふぃるむ,るむ,8
草双紙,くさぞーし,くさそーし,ーし,5
アナ,あな,あな,あな,2
痛烈,つーれつ,つーれつ,れつ,4
薄幸,はっこー,はっこー,こー,4
分割払い,ぶんかつばらい,ふんかつはらい,らい,7
向い風,むかいかぜ,むかいかぜ,かぜ,5
生鮮,せいせん,せいせん,せん,4
情意,じょーい,しょーい,ーい,4
マーガリン,まーがりん,まーかりん,りん,5
約款,やっかん,やっかん,かん,4
烏天狗,からすてんぐ,からすてんく,んく,6
顰,ひそみ,ひそみ,そみ,3
空景気,からげいき,からけいき,いき,5
パン,ぱん,はん,はん,2
万力,まんりき,まんりき,りき,4
繰入金,くりいれきん,くりいれきん,きん,6
心月,しんげつ,しんけつ,けつ,4
襤褸,らんる,らんる,んる,3
襤褸,ぼろ,ほろ,ほろ,2
パチンコ,ぱちんこ,はちんこ,んこ,4
バリエテ,ばりえて,はりえて,えて,4
士魂商才,しこんしょーさい,しこんしょーさい,さい,8
わたぼうし,わたぼうし,わたほうし,うし,5
水俣病,みなまたびょー,みなまたひょー,ょー,7
難所,なんしょ,なんしょ,しょ,4
尻取り,しりとり,しりとり,とり,4
本邦,ほんぽー,ほんほー,ほー,4
やくほう,やくほー,やくほー,ほー,4
用具,よーぐ,よーく,ーく,3
一家言,いっかげん,いっかけん,けん,5
伊呂波,いろは,いろは,ろは,3
忠魂碑,ちゅーこんひ,ちゅーこんひ,んひ,6
次位,じい,しい,しい,2
総力,そーりょく,そーりょく,ょく,5
フリー,ふりー,ふりー,りー,3
種違い,たねちがい,たねちかい,かい,5
書紋,かきもん,かきもん,もん,4
ヒシ,ひし,ひし,ひし,2
如菩薩,にょぼさつ,にょほさつ,さつ,5
マイクロプログラミング,まいくろぷろぐらみんぐ,まいくろふろくらみんく,んく,11
忍辱,にんにく,にんにく,にく,4
附近,ふきん,ふきん,きん,3
佳辰,かしん,かしん,しん,3
波除け,なみよけ,なみよけ,よけ,4
暁天,ぎょーてん,きょーてん,てん,5
肥土,ひど,ひと,ひと,2
県人,けんじん,けんしん,しん,4
窪,くぼ,くほ,くほ,2
超凡,ちょーぼん,ちょーほん,ほん,5
早天,そーてん,そーてん,てん,4
問い,とい,とい,とい,2
手伝い,てつだい,てつたい,たい,4
つきあい,つきあい,つきあい,あい,4
芋煮,いもに,いもに,もに,3
旅稼ぎ,たびかせぎ,たひかせき,せき,5
ステンシル,すてんしる,すてんしる,しる,5
俗本,ぞくほん,そくほん,ほん,4
わらい物,わらいもの,わらいもの,もの,5
下し金,おろしがね,おろしかね,かね,5
平熱,へいねつ,へいねつ,ねつ,4
ドロヤナギ,どろやなぎ,とろやなき,なき,5
畜生,ちくしょー,ちくしょー,ょー,5
天寿,てんじゅ,てんしゅ,しゅ,4
山雀,やまがら,やまから,から,4
オーナー,おーなー,おーなー,なー,4
誠心,せいしん,せいしん,しん,4
花傘,はながさ,はなかさ,かさ,4
過程,かてい,かてい,てい,3
隊員,たいいん,たいいん,いん,4
巻鮨,まきずし,まきすし,すし,4
しょう,しょー,しょー,ょー,3
ステッキガール,すてっきがーる,すてっきかーる,ーる,7
暖地,だんち,たんち,んち,3
独擅場,どくせんじょー,とくせんしょー,ょー,7
主用,しゅよー,しゅよー,よー,4
あばずれ,あばずれ,あはすれ,すれ,4
三陸,さんりく,さんりく,りく,4
ミンククジラ,みんくくじら,みんくくしら,しら,6
山姥,やまうば,やまうは,うは,4
山姥,やまんば,やまんは,んは,4
葉腋,よーえき,よーえき,えき,4
雪景,せっけい,せっけい,けい,4
裂け目,さけめ,さけめ,けめ,3
刀瘢,とーはん,とーはん,はん,4
竜田姫,たつたひめ,たつたひめ,ひめ,5
小書,しょーしょ,しょーしょ,しょ,5
マンガ,まんが,まんか,んか,3
活計,かっけい,かっけい,けい,4
冗費,じょーひ,しょーひ,ーひ,4
塩物,しおもの,しおもの,もの,4
母上,ははうえ,ははうえ,うえ,4
起きぬけ,おきぬけ,おきぬけ,ぬけ,4
藹藹,あいあい,あいあい,あい,4
歌手,かしゅ,かしゅ,しゅ,3
電力,でんりょく,てんりょく,ょく,5
当り役,あたりやく,あたりやく,やく,5
凍豆腐,こーりどーふ,こーりとーふ,ーふ,6
