surface,reading,reading_seion,reading_search,count_hira
川越,かわごえ,かわこえ,こえ,4
多吉郎,たきちろー,たきちろー,ろー,5
ルベルス,るべるす,るへるす,るす,4
結城,ゆーき,ゆーき,ーき,3
鷹羽,たかはね,たかはね,はね,4
日登美,ひとみ,ひとみ,とみ,3
茂春,しげはる,しけはる,はる,4
権四郎,けんしろー,けんしろー,ろー,5
綾佳,あやか,あやか,やか,3
真熊,まくま,まくま,くま,3
野中,のなか,のなか,なか,3
日出子,ひでこ,ひてこ,てこ,3
弘運,こーうん,こーうん,うん,4
木古内,きこない,きこない,ない,4
喜博,よしひろ,よしひろ,ひろ,4
宇藤,うとー,うとー,とー,3
リュック,りゅっく,りゅっく,っく,4
作左部,さくさべ,さくさへ,さへ,4
トモ子,ともこ,ともこ,もこ,3
湧井,わくい,わくい,くい,3
伯海,はっかい,はっかい,かい,4
一朗太,いちろーた,いちろーた,ーた,5
つゑ子,つえこ,つえこ,えこ,3
豊造,とよぞー,とよそー,そー,4
瑛,あきら,あきら,きら,3
発地,ほつち,ほつち,つち,3
発地,ほっち,ほっち,っち,3
まり子,まりこ,まりこ,りこ,3
フィッツシモンズ,ふぃっつしもんず,ふぃっつしもんす,んす,8
ダイクストラ,だいくすとら,たいくすとら,とら,6
十和,とーわ,とーわ,ーわ,3
ミケランジェロ,みけらんじぇろ,みけらんしぇろ,ぇろ,7
中目,なかめ,なかめ,かめ,3
クリントン,くりんとん,くりんとん,とん,5
氏真,うじざね,うしさね,さね,4
優代,まさよ,まさよ,さよ,3
政枝,まさえ,まさえ,さえ,3
井手上,いでうえ,いてうえ,うえ,4
ガーファンクル,がーふぁんくる,かーふぁんくる,くる,7
下新庄,しもしんじょー,しもしんしょー,ょー,7
草花,くさはな,くさはな,はな,4
長町,ながまち,なかまち,まち,4
真瀬,まなせ,まなせ,なせ,3
狭野弟上娘子,さののおとがみのおとめ,さののおとかみのおとめ,とめ,11
堀篭,ほりごめ,ほりこめ,こめ,4
宗翰,むねもと,むねもと,もと,4
好義斎,こーぎさい,こーきさい,さい,5
融,とーる,とーる,ーる,3
マサエ,まさえ,まさえ,さえ,3
土佐院,とさのいん,とさのいん,いん,5
滋夫,しげお,しけお,けお,3
賢次郎,けんじろー,けんしろー,ろー,5
室賀,むろが,むろか,ろか,3
雪嶺,せつれい,せつれい,れい,4
宮,みや,みや,みや,2
弘樹,ひろき,ひろき,ろき,3
政範,まさのり,まさのり,のり,4
伊三郎,いさぶろー,いさふろー,ろー,5
混沌,こんとん,こんとん,とん,4
矢場,やば,やは,やは,2
佐野青陽人,さのせいよーじん,さのせいよーしん,しん,8
ミエコ,みえこ,みえこ,えこ,3
塩森,しおもり,しおもり,もり,4
鎗田,やりた,やりた,りた,3
眞一,しんいち,しんいち,いち,4
美佑,みゆ,みゆ,みゆ,2
淑子,としこ,としこ,しこ,3
淑子,よしこ,よしこ,しこ,3
淑子,すみこ,すみこ,みこ,3
具志川,ぐしかわ,くしかわ,かわ,4
戸根,とね,とね,とね,2
岳夫,たけお,たけお,けお,3
利代子,りよこ,りよこ,よこ,3
陽田,よーだ,よーた,ーた,3
実川,じつかわ,しつかわ,かわ,4
稔充,としみつ,としみつ,みつ,4
岡地,おかじ,おかし,かし,3
健藏,けんぞー,けんそー,そー,4
井田,いだ,いた,いた,2
為川,ためかわ,ためかわ,かわ,4
置鮎,おきあゆ,おきあゆ,あゆ,4
福場,ふくば,ふくは,くは,3
風虎,ふーこ,ふーこ,ーこ,3
由架,ゆか,ゆか,ゆか,2
植原,うえはら,うえはら,はら,4
糸数,いとかず,いとかす,かす,4
長岩,ながいわ,なかいわ,いわ,4
茉莉,まり,まり,まり,2
増毛,ましけ,ましけ,しけ,3
ハマド,はまど,はまと,まと,3
静愛,しずえ,しすえ,すえ,3
逸男,いつお,いつお,つお,3
チエ子,ちえこ,ちえこ,えこ,3
磐水,ばんすい,はんすい,すい,4
又之丞,またのじょー,またのしょー,ょー,6
富市,とみいち,とみいち,いち,4
外茂雄,ともお,ともお,もお,3
真巳子,まみこ,まみこ,みこ,3
照基,てるもと,てるもと,もと,4
公孝,きみたか,きみたか,たか,4
恒次郎,つねじろー,つねしろー,ろー,5
シズ,しず,しす,しす,2
定江,さだえ,さたえ,たえ,3
鬼平,おにへい,おにへい,へい,4
市原,いちはら,いちはら,はら,4
源三郎,げんざぶろー,けんさふろー,ろー,6
陽次朗,よーじろー,よーしろー,ろー,5
雪男,ゆきお,ゆきお,きお,3
弾正,だんじょー,たんしょー,ょー,5
越,こし,こし,こし,2
いせの,いせの,いせの,せの,3
衡作,えいさく,えいさく,さく,4
ラフマニノフ,らふまにのふ,らふまにのふ,のふ,6
重美,しげみ,しけみ,けみ,3
大蔵卿局,おーくらきょーのつぼね,おーくらきょーのつほね,ほね,11
有坂来瞳,ありさかくるめ,ありさかくるめ,るめ,7
中澤,なかざわ,なかさわ,さわ,4
湘南,しょーなん,しょーなん,なん,5
幸政,ゆきまさ,ゆきまさ,まさ,4
豊寿,とよひさ,とよひさ,ひさ,4
豊寿,とよし,とよし,よし,3
きよし,きよし,きよし,よし,3
棚沢,たなざわ,たなさわ,さわ,4
ユークリッド,ゆーくりっど,ゆーくりっと,っと,6
白金,しろがね,しろかね,かね,4
按針,あんじん,あんしん,しん,4
茅根,ちのね,ちのね,のね,3
龍郎,たつろー,たつろー,ろー,4
信世,のぶよ,のふよ,ふよ,3
滝之上,たきのうえ,たきのうえ,うえ,5
ハイデン,はいでん,はいてん,てん,4
円地,えんち,えんち,んち,3
楽堂,がくどー,かくとー,とー,4
信夫恕軒,しのぶじょけん,しのふしょけん,けん,7
佐屋,さた,さた,さた,2
モモ,もも,もも,もも,2
みつこ,みつこ,みつこ,つこ,3
公美,くみ,くみ,くみ,2
勇,いさむ,いさむ,さむ,3
勇,いさみ,いさみ,さみ,3
謙次,けんじ,けんし,んし,3
許学寧,きょがくねい,きょかくねい,ねい,6
フキ子,ふきこ,ふきこ,きこ,3
寒骨,かんこつ,かんこつ,こつ,4
愛禾,あいか,あいか,いか,3
金長淑,きむちょーしゅく,きむちょーしゅく,ゅく,8
貞作,ていさく,ていさく,さく,4
稔之,としゆき,としゆき,ゆき,4
小美野,おみの,おみの,みの,3
生名,いきな,いきな,きな,3
生名,おみょー,おみょー,ょー,4
坂元,さかもと,さかもと,もと,4
挽歌,ばんか,はんか,んか,3
常徳,じょーとく,しょーとく,とく,5
小泊,こどまり,ことまり,まり,4
ルイ華,るいか,るいか,いか,3
留四郎,とめしろー,とめしろー,ろー,5
元倉,もとくら,もとくら,くら,4
溝口白羊,みぞぐちはくよー,みそくちはくよー,よー,8
史雄,ふみお,ふみお,みお,3
小野江,おのえ,おのえ,のえ,3
いつお,いつお,いつお,つお,3
一己,かずみ,かすみ,すみ,3
昌人,まさと,まさと,さと,3
政憲,まさのり,まさのり,のり,4
鐘,しょー,しょー,ょー,3
三ヶ日,みっかび,みっかひ,かひ,4
健助,けんすけ,けんすけ,すけ,4
加納,かのー,かのー,のー,3
克朗,かつろー,かつろー,ろー,4
神宮,じんぐー,しんくー,くー,4
キム,きむ,きむ,きむ,2
赤沢,あかざわ,あかさわ,さわ,4
ケリガン,けりがん,けりかん,かん,4
白峰,しらね,しらね,らね,3
麻莉,まり,まり,まり,2
三朗,さぶろー,さふろー,ろー,4
訓子,のりこ,のりこ,りこ,3
訓子,くにこ,くにこ,にこ,3
タニヤ,たにや,たにや,にや,3
緑三郎,ろくさぶろー,ろくさふろー,ろー,6
田野浦,たのうら,たのうら,うら,4
友理,ゆり,ゆり,ゆり,2
サム,さむ,さむ,さむ,2
澤登,さわのぼり,さわのほり,ほり,5
助成,じょせい,しょせい,せい,4
美織,みおり,みおり,おり,3
宗人,むねと,むねと,ねと,3
紀洋,のりひろ,のりひろ,ひろ,4
恵心,えしん,えしん,しん,3
加瀬谷,かせや,かせや,せや,3
捨松,すてまつ,すてまつ,まつ,4
房子,ふさこ,ふさこ,さこ,3
明香,さやか,さやか,やか,3
明香,めいか,めいか,いか,3
明香,あすか,あすか,すか,3
中野渡,なかのわたり,なかのわたり,たり,6
翁助,おーすけ,おーすけ,すけ,4
飛知和,ひちわ,ひちわ,ちわ,3
愛子,あいこ,あいこ,いこ,3
愛子,なるこ,なるこ,るこ,3
久芳,くば,くは,くは,2
松二,まつじ,まつし,つし,3
飯阪,いーざか,いーさか,さか,4
秀宣,ひでのぶ,ひてのふ,のふ,4
為雄,ためお,ためお,めお,3
大曽根,おーそね,おーそね,そね,4
望都,もと,もと,もと,2
洪以仁,こーいじん,こーいしん,しん,5
沢里,さわさと,さわさと,さと,4
ホイットニー,ほいっとにー,ほいっとにー,にー,6
活東,かつとー,かつとー,とー,4
まこと,まこと,まこと,こと,3
なかにし,なかにし,なかにし,にし,4
三志,さんし,さんし,んし,3
靖則,やすのり,やすのり,のり,4
つき子,つきこ,つきこ,きこ,3
長四郎,ちょーしろー,ちょーしろー,ろー,6
日吉,ひよし,ひよし,よし,3
淑華,しゅくか,しゅくか,くか,4
みきゑ,みきえ,みきえ,きえ,3
じゅん子,じゅんこ,しゅんこ,んこ,4
真由香,まゆか,まゆか,ゆか,3
濱,はま,はま,はま,2
篁,たかむら,たかむら,むら,4
嘉章,よしあき,よしあき,あき,4
応神天皇,おーじんてんのー,おーしんてんのー,のー,8
晴恵,はるえ,はるえ,るえ,3
御船,みふね,みふね,ふね,3
蔵田,くらた,くらた,らた,3
元枝,もとえ,もとえ,とえ,3
忠夫,ただお,たたお,たお,3
西野,にしの,にしの,しの,3
飯坂,いーざか,いーさか,さか,4
二三夫,ふみお,ふみお,みお,3
青楓,せいふー,せいふー,ふー,4
了二,りょーじ,りょーし,ーし,4
きさ子,きさこ,きさこ,さこ,3
もゝよ,ももよ,ももよ,もよ,3
須美子,すみこ,すみこ,みこ,3
頼造,らいぞー,らいそー,そー,4
岩三,いわぞー,いわそー,そー,4
とき子,ときこ,ときこ,きこ,3
次房,つぎふさ,つきふさ,ふさ,4
持永,もちなが,もちなか,なか,4
年枝,としえ,としえ,しえ,3
喜美夫,きみお,きみお,みお,3
澄代,すみよ,すみよ,みよ,3
進士,しんし,しんし,んし,3
ふじ枝,ふじえ,ふしえ,しえ,3
博秋,ひろあき,ひろあき,あき,4
観阿弥,かんあみ,かんあみ,あみ,4
クエール,くえーる,くえーる,ーる,4
稗田,ひえた,ひえた,えた,3
稗田,ひえだ,ひえた,えた,3
青垣,あおがき,あおかき,かき,4
木藤,きとー,きとー,とー,3
為村,ためむら,ためむら,むら,4
達二,たつじ,たつし,つし,3
留治郎,とめじろー,とめしろー,ろー,5
幾世橋,きよはし,きよはし,はし,4
飯尾,いーお,いーお,ーお,3
達蔵,たつぞー,たつそー,そー,4
美知枝,みちえ,みちえ,ちえ,3
敏宏,としひろ,としひろ,ひろ,4
美晴,よしはる,よしはる,はる,4
美晴,みはる,みはる,はる,3
荻莊,おぎしょー,おきしょー,ょー,5
繁信,しげのぶ,しけのふ,のふ,4
吉植,よしうえ,よしうえ,うえ,4
鮎子,あゆこ,あゆこ,ゆこ,3
公彦,きみひこ,きみひこ,ひこ,4
統乃,とーの,とーの,ーの,3
金須,きんす,きんす,んす,3
尚史,ひさし,ひさし,さし,3
白倉,しらくら,しらくら,くら,4
喜佐子,きさこ,きさこ,さこ,3
香山,かやま,かやま,やま,3
康吉,やすきち,やすきち,きち,4
季暉,すえてる,すえてる,てる,4
長伯,ちょーはく,ちょーはく,はく,5
亘弘,のぶひろ,のふひろ,ひろ,4
表谷,おもてだに,おもてたに,たに,5
其川,そのかわ,そのかわ,かわ,4
友寄,ともより,ともより,より,4
徹哉,てつや,てつや,つや,3
外紀子,ときこ,ときこ,きこ,3
憲武,のりたけ,のりたけ,たけ,4
菊栄,きくえ,きくえ,くえ,3
豊,ゆたか,ゆたか,たか,3
豊,みのる,みのる,のる,3
匡志,ただし,たたし,たし,3
奈良岡,ならおか,ならおか,おか,4
吉田涙子,よしだるいこ,よしたるいこ,いこ,6
泰則,やすのり,やすのり,のり,4
英男,ひでお,ひてお,てお,3
成良親王,なりながしんのー,なりなかしんのー,のー,8
瑠衣子,るいこ,るいこ,いこ,3
賢太郎,けんたろー,けんたろー,ろー,5
酒井,さかい,さかい,かい,3
谷地田,やちだ,やちた,ちた,3
桜田,さくらだ,さくらた,らた,4
小須田,こすだ,こすた,すた,3
山香,やまが,やまか,まか,3
マイズ,まいず,まいす,いす,3
成瀬,なるせ,なるせ,るせ,3
角一,かくいち,かくいち,いち,4
アヤ子,あやこ,あやこ,やこ,3
前尾,まえお,まえお,えお,3
道下,みちした,みちした,した,4
武博,たけひろ,たけひろ,ひろ,4
康祐,こーすけ,こーすけ,すけ,4
康祐,やすすけ,やすすけ,すけ,4
為藩,ためはん,ためはん,はん,4
エマ,えま,えま,えま,2
兵太郎,へいたろー,へいたろー,ろー,5
睦夫,むつお,むつお,つお,3
エリク,えりく,えりく,りく,3
下堀,しもぼり,しもほり,ほり,4
木下長嘯子,きのしたちょーしょーし,きのしたちょーしょーし,ーし,11
ラーカム,らーかむ,らーかむ,かむ,4
計,はかる,はかる,かる,3
すゞゑ,すずえ,すすえ,すえ,3
慧雲,えうん,えうん,うん,3
美知男,みちお,みちお,ちお,3
クルム,くるむ,くるむ,るむ,3
芳幸,よしゆき,よしゆき,ゆき,4
檀,まゆみ,まゆみ,ゆみ,3
衣理,えり,えり,えり,2
脇,わき,わき,わき,2
貴美代,きみよ,きみよ,みよ,3
あきの,あきの,あきの,きの,3
多嘉,たか,たか,たか,2
方城,ほーじょー,ほーしょー,ょー,5
捺実,なつみ,なつみ,つみ,3
信武,のぶたけ,のふたけ,たけ,4
岩吉,いわきち,いわきち,きち,4
貴絵,たかえ,たかえ,かえ,3
貴絵,きえ,きえ,きえ,2
ガンジー,がんじー,かんしー,しー,4
宮川曼魚,みやがわまんぎょ,みやかわまんきょ,きょ,8
伊勢谷,いせや,いせや,せや,3
道幸,みちゆき,みちゆき,ゆき,4
金泰雨,きんたいう,きんたいう,いう,5
フロイト,ふろいと,ふろいと,いと,4
政之助,まさのすけ,まさのすけ,すけ,5
絹代,きぬよ,きぬよ,ぬよ,3
和全,わぜん,わぜん,ぜん,3
美佐江,みさえ,みさえ,さえ,3
禿山,もくざん,もくさん,さん,4
京三,きょーぞー,きょーそー,そー,5
彦市,ひこいち,ひこいち,いち,4
嗣雄,つぐお,つくお,くお,3
真紀,まき,まき,まき,2
エルトン,えるとん,えるとん,とん,4
紫野,むらさきの,むらさきの,きの,5
玉秀斎,ぎょくしゅーさい,きょくしゅーさい,さい,8
ノリ子,のりこ,のりこ,りこ,3
無理,むり,むり,むり,2
絅斎,けいさい,けいさい,さい,4
大倉山,おーくらやま,おーくらやま,やま,6
和三,かずみ,かすみ,すみ,3
三千彦,みちひこ,みちひこ,ひこ,4
多田羅,たたら,たたら,たら,3
仲島,なかじま,なかしま,しま,4
日扇,にっせん,にっせん,せん,4
遠峯,とーみね,とーみね,みね,4
若乃花,わかのはな,わかのはな,はな,5
真中,まなか,まなか,なか,3
小巻,こまき,こまき,まき,3
千枝,ちえ,ちえ,ちえ,2
ディアー,でぃあー,てぃあー,あー,4
吉平,きちへい,きちへい,へい,4
順慶,じゅんけい,しゅんけい,けい,5
小橋,こはし,こはし,はし,3
小橋,こばし,こはし,はし,3
清成,きよなり,きよなり,なり,4
メイル,めいる,めいる,いる,3
亜浪,あろー,あろー,ろー,3
政美,まさみ,まさみ,さみ,3
竹脇,たけわき,たけわき,わき,4
きし子,きしこ,きしこ,しこ,3
平忠常,たいらのただつね,たいらのたたつね,つね,8
須磨,すま,すま,すま,2
洋三,よーぞー,よーそー,そー,4
敬吾,けいご,けいこ,いこ,3
沙弥,さや,さや,さや,2
希里江,きりえ,きりえ,りえ,3
勝秋,かつあき,かつあき,あき,4
井川,いかわ,いかわ,かわ,3
井川,いがわ,いかわ,かわ,3
昇子,しょーこ,しょーこ,ーこ,4
郁子,いくこ,いくこ,くこ,3
葛山,かつらやま,かつらやま,やま,5
竜,りゅー,りゅー,ゅー,3
池亀,いけがめ,いけかめ,かめ,4
惺窩,せいか,せいか,いか,3
河井,かわい,かわい,わい,3
真盛,しんぜい,しんぜい,ぜい,4
