surface,reading,reading_seion,reading_search,count_hira
ウエルマート,うえるまーと,うえるまーと,ーと,6
三幸製菓,みゆきせいか,みゆきせいか,いか,6
三幸製菓,さんこーせいか,さんこーせいか,いか,7
ゼネラル・モーターズ,ぜねらるもーたーず,ぜねらるもーたーす,ーす,9
東京都立大学,とーきょーとりつだいがく,とーきょーとりつたいかく,かく,12
中鉄観光,ちゅーてつかんこー,ちゅーてつかんこー,こー,9
岐阜県立明智商業高等学校,ぎふけんりつあけちしょーぎょーこーとーがっこー,きふけんりつあけちしょーきょーこーとーかっこー,こー,23
ジャパンケンネルクラブ,じゃぱんけんねるくらぶ,しゃはんけんねるくらふ,らふ,11
エーアンド・ディ,えーあんどでぃ,えーあんとてぃ,てぃ,7
九州女子大学,きゅーしゅーじょしだいがく,きゅーしゅーしょしたいかく,かく,13
住友軽金属工業,すみともけいきんぞくこーぎょー,すみともけいきんそくこーきょー,ょー,15
名鉄エージェンシー,めいてつえーじぇんしー,めいてつえーしぇんしー,しー,11
北海道駒沢大,ほっかいどーこまざわだい,ほっかいとーこまさわたい,たい,12
京都産業大,きょーとさんぎょーだい,きょーとさんきょーたい,たい,11
東洋エレクトロ,とーよーえれくとろ,とーよーえれくとろ,とろ,9
日本コパック,にほんこぱっく,にほんこはっく,っく,7
北國銀行,ほっこくぎんこー,ほっこくきんこー,こー,8
東京信用保証協会,とーきょーしんよーほしょーきょーかい,とーきょーしんよーほしょーきょーかい,かい,18
余市,よいち,よいち,いち,3
サンセイ,さんせい,さんせい,せい,4
ブレーブス,ぶれーぶす,ふれーふす,ふす,5
ＴＫＣ,てぃーけいしー,てぃーけいしー,しー,7
アークランドサカモト,あーくらんどさかもと,あーくらんとさかもと,もと,10
ベースボール・マガジン社,べーすぼーるまがじんしゃ,へーすほーるまかしんしゃ,しゃ,12
コクサイ,こくさい,こくさい,さい,4
日本興行,にほんこーぎょー,にほんこーきょー,ょー,8
雪印種苗,ゆきじるししゅびょー,ゆきしるししゅひょー,ょー,10
大学教育センター,だいがくきょーいくせんたー,たいかくきょーいくせんたー,たー,13
岡山信用金庫,おかやましんよーきんこ,おかやましんよーきんこ,んこ,11
ユニバーサルビクター,ゆにばーさるびくたー,ゆにはーさるひくたー,たー,10
ドン・キホーテ,どんきほーて,とんきほーて,ーて,6
公仁会,こーじんかい,こーしんかい,かい,6
旭硝子,あさひがらす,あさひからす,らす,6
秋田魁新報社,あきたさきがけしんぽーしゃ,あきたさきかけしんほーしゃ,しゃ,13
オータックス,おーたっくす,おーたっくす,くす,6
マツダハイウェーセミナー,まつだはいうぇーせみなー,まつたはいうぇーせみなー,なー,12
ネッスル日本,ねっするにほん,ねっするにほん,ほん,7
ネッスル日本,ねっするにっぽん,ねっするにっほん,ほん,8
ゴトー洋服店,ごとーよーふくてん,ことーよーふくてん,てん,9
ケル,ける,ける,ける,2
石福金属興業,いしふくきんぞくこーぎょー,いしふくきんそくこーきょー,ょー,13
宇宙地球科学教室,うちゅーちきゅーかがくきょーしつ,うちゅーちきゅーかかくきょーしつ,しつ,16
トゥパク・アマル,とぅぱくあまる,とぅはくあまる,まる,7
小松ストアー,こまつすとあー,こまつすとあー,あー,7
東邦大学付属東邦中学校・高等学校,とーほーだいがくふぞくとーほーちゅーがっこーこーとーがっこー,とーほーたいかくふそくとーほーちゅーかっこーこーとーかっこー,こー,30
ダウ・ケミカル日本,だうけみかるにほん,たうけみかるにほん,ほん,9
日本エイ・エム・ディ,にほんえいえむでぃ,にほんえいえむてぃ,てぃ,9
帯広病院,おびひろびょーいん,おひひろひょーいん,いん,9
広島,ひろしま,ひろしま,しま,4
川島病院,かわしまびょーいん,かわしまひょーいん,いん,9
ハルタ,はるた,はるた,るた,3
太洋物産,たいよーぶっさん,たいよーふっさん,さん,8
誠文社,せいぶんしゃ,せいふんしゃ,しゃ,6
ミゾタ,みぞた,みそた,そた,3
エクソン,えくそん,えくそん,そん,4
ＢＭＷ,びーえむだぶりゅー,ひーえむたふりゅー,ゅー,9
ＰＪＭ,ぴーじぇいえむ,ひーしぇいえむ,えむ,7
労働福祉事業団,ろーどーふくしじぎょーだん,ろーとーふくししきょーたん,たん,13
生研,せいけん,せいけん,けん,4
石塚硝子,いしずかがらす,いしすかからす,らす,7
藤森工業,ふじもりこーぎょー,ふしもりこーきょー,ょー,9
アロン化成,あろんかせい,あろんかせい,せい,6
アテナ,あてな,あてな,てな,3
日本サーボ,にほんさーぼ,にほんさーほ,ーほ,6
生活学園短大,せいかつがくえんたんだい,せいかつかくえんたんたい,たい,12
シンギ,しんぎ,しんき,んき,3
ＣＳＰ,しーえすぴー,しーえすひー,ひー,6
タイセ,たいせ,たいせ,いせ,3
早稲田,わせだ,わせた,せた,3
スギヨ,すぎよ,すきよ,きよ,3
四国西濃運輸,しこくせいのーうんゆ,しこくせいのーうんゆ,んゆ,10
秋田テレビ,あきたてれび,あきたてれひ,れひ,6
今治造船,いまばりぞーせん,いまはりそーせん,せん,8
Ｇ１０,じーてん,しーてん,てん,4
栃木トヨペット,とちぎとよぺっと,とちきとよへっと,っと,8
ニチバン,にちばん,にちはん,はん,4
神戸商科大,こーべしょーかだい,こーへしょーかたい,たい,9
地震研,じしんけん,ししんけん,けん,5
天龍木材,てんりゅーもくざい,てんりゅーもくさい,さい,9
中道機械,なかみちきかい,なかみちきかい,かい,7
ＥＵ,いーゆー,いーゆー,ゆー,4
広島修道大,ひろしましゅーどーだい,ひろしましゅーとーたい,たい,11
ＰＦＵ,ぴーえふゆー,ひーえふゆー,ゆー,6
コプロ,こぷろ,こふろ,ふろ,3
三起商行,みきしょーこー,みきしょーこー,こー,7
郡山女子大学,こーりやまじょしだいがく,こーりやましょしたいかく,かく,12
十六銀行,じゅーろくぎんこー,しゅーろくきんこー,こー,9
中国醸造,ちゅーごくじょーぞー,ちゅーこくしょーそー,そー,10
日本坩堝,にほんるつぼ,にほんるつほ,つほ,6
戸上電機製作所,とがみでんきせいさくしょ,とかみてんきせいさくしょ,しょ,12
三光産業,さんこーさんぎょー,さんこーさんきょー,ょー,9
松村物産,まつむらぶっさん,まつむらふっさん,さん,8
太陽産業,たいよーさんぎょー,たいよーさんきょー,ょー,9
シグマシステムズ,しぐましすてむず,しくましすてむす,むす,8
ブリヂストンサイクル,ぶりじすとんさいくる,ふりしすとんさいくる,くる,10
ＣＢＣ中部日本放送,しーびーしーちゅーぶにっぽんほーそー,しーひーしーちゅーふにっほんほーそー,そー,18
東愛知新聞社,ひがしあいちしんぶんしゃ,ひかしあいちしんふんしゃ,しゃ,12
佐竹鉄工,さたけてっこー,さたけてっこー,こー,7
新潟ク,にーがたく,にーかたく,たく,5
ニッポンレンタカーサービス,にっぽんれんたかーさーびす,にっほんれんたかーさーひす,ひす,13
日本体育協会,にほんたいいくきょーかい,にほんたいいくきょーかい,かい,12
旭ダイヤモンド工業,あさひだいやもんどこーぎょー,あさひたいやもんとこーきょー,ょー,14
日本紙工,にほんしこー,にほんしこー,こー,6
アヲハタエフエムサプライ,あおはたえふえむさぷらい,あおはたえふえむさふらい,らい,12
厚生省,こーせいしょー,こーせいしょー,ょー,7
日本ロール製造,にっぽんろーるせいぞー,にっほんろーるせいそー,そー,11
柳原銀行,やなぎはらぎんこー,やなきはらきんこー,こー,9
信越,しんえつ,しんえつ,えつ,4
キンセキ,きんせき,きんせき,せき,4
藤井電機,ふじいでんき,ふしいてんき,んき,6
カイゲン,かいげん,かいけん,けん,4
アルテック,あるてっく,あるてっく,っく,5
匡峰庵,きょーほーあん,きょーほーあん,あん,7
グランパス,ぐらんぱす,くらんはす,はす,5
シグマシステム,しぐましすてむ,しくましすてむ,てむ,7
名古屋大学医療技術短期大学部,なごやだいがくいりょーぎじゅつたんきだいがくぶ,なこやたいかくいりょーきしゅつたんきたいかくふ,くふ,23
身延山久遠寺,みのぶさんくおんじ,みのふさんくおんし,んし,9
滑川高等学校,なめりかわこーとーがっこー,なめりかわこーとーかっこー,こー,13
イーエムシージャパン,いーえむしーじゃぱん,いーえむしーしゃはん,はん,10
サーヴィライン,さーびらいん,さーひらいん,いん,6
アシハラ,あしはら,あしはら,はら,4
関西学院,かんせいがくいん,かんせいかくいん,いん,8
三楽商店,さんらくしょーてん,さんらくしょーてん,てん,9
大阪社会事業短期大学,おーさかしゃかいじぎょーたんきだいがく,おーさかしゃかいしきょーたんきたいかく,かく,19
ムラコシ,むらこし,むらこし,こし,4
厚生連,こーせいれん,こーせいれん,れん,6
済々黌,せいせいこー,せいせいこー,こー,6
カネタ馬場長,かねたばばちょー,かねたははちょー,ょー,8
Ｖリーグ,ぶいりーぐ,ふいりーく,ーく,5
スピネット,すぴねっと,すひねっと,っと,5
シティアスコム,してぃあすこむ,してぃあすこむ,こむ,7
沖永良部高等学校,おきえらぶこーとーがっこー,おきえらふこーとーかっこー,こー,13
現代書林,げんだいしょりん,けんたいしょりん,りん,8
スガツネ工業,すがつねこーぎょー,すかつねこーきょー,ょー,9
香川県立三豊工業高等学校,かがわけんりつみとよこーぎょーこーとーがっこー,かかわけんりつみとよこーきょーこーとーかっこー,こー,23
味の素,あじのもと,あしのもと,もと,5
三菱ガス化学,みつびしがすかがく,みつひしかすかかく,かく,9
須賀川高,すかがわこー,すかかわこー,こー,6
亜細亜大学,あじあだいがく,あしあたいかく,かく,7
リバスター音産,りばすたーおんさん,りはすたーおんさん,さん,9
放射線医学総合研究所,ほーしゃせんいがくそーごーけんきゅーじょ,ほーしゃせんいかくそーこーけんきゅーしょ,しょ,20
岐阜県労働金庫,ぎふけんろーどーきんこ,きふけんろーとーきんこ,んこ,11
ココロ,こころ,こころ,ころ,3
ワンダーライフ,わんだーらいふ,わんたーらいふ,いふ,7
清本鉄工,きよもとてっこー,きよもとてっこー,こー,8
豊田自動織機,とよたじどーしょっき,とよたしとーしょっき,っき,10
三種,さんしゅ,さんしゅ,しゅ,4
パラマウントベッド,ぱらまうんとべっど,はらまうんとへっと,っと,9
東日本システム建設,ひがしにほんしすてむけんせつ,ひかしにほんしすてむけんせつ,せつ,14
青雲会佐野病院,せいうんかいさのびょーいん,せいうんかいさのひょーいん,いん,13
メトロニクス,めとろにくす,めとろにくす,くす,6
神戸造船所,こーべぞーせんしょ,こーへそーせんしょ,しょ,9
恵生会,えじょーかい,えしょーかい,かい,6
姫路学院女子短大,ひめじがくいんじょしたんだい,ひめしかくいんしょしたんたい,たい,14
飛騨農業,ひだのーぎょー,ひたのーきょー,ょー,7
テレコム,てれこむ,てれこむ,こむ,4
積水化成品工業,せきすいかせいひんこーぎょー,せきすいかせいひんこーきょー,ょー,14
カナヱ塗料,かなえとりょー,かなえとりょー,ょー,7
共愛会,きょーあいかい,きょーあいかい,かい,7
シシド,ししど,ししと,しと,3
梅花短大,ばいかたんだい,はいかたんたい,たい,7
